participantId,idx,bot_detection,reported_ideology,labels,answer_distance
6C9C5DE26A6447B98260526F6653FAC2,2,False,-0.8,"[1, 5]",6
6D065B2BD20D417B974A06D759CAD692,0,False,1.0,[3],5
6D065B2BD20D417B974A06D759CAD692,1,False,1.4,[2],0
6D065B2BD20D417B974A06D759CAD692,2,False,0.5,"[3, 7]",4
6D59AEF3170941BE9DEBA43C2BBE731F,0,False,2.0,[2],9
6D59AEF3170941BE9DEBA43C2BBE731F,1,False,-2.0,[0],0
6D59AEF3170941BE9DEBA43C2BBE731F,2,False,-1.8,[0],1
6D70ABE3D01C4FB08D6288E808624947,0,False,-0.5,"[1, 8]",2
6D70ABE3D01C4FB08D6288E808624947,1,False,2.0,"[4, 2]",0
6D70ABE3D01C4FB08D6288E808624947,2,False,-2.0,"[0, 7]",8
6E33511650414D8D89EB66E55518885F,0,False,-0.5,[3],5
6E33511650414D8D89EB66E55518885F,1,False,1.0,"[3, 8, 6]",0
6E33511650414D8D89EB66E55518885F,2,False,0.7,[6],7
6E6A1EB568C24300A1102A42A10E307E,0,False,-1.0,"[8, 3, 6]",5
6E6A1EB568C24300A1102A42A10E307E,1,False,1.0,"[8, 3, 4]",0
6E6A1EB568C24300A1102A42A10E307E,2,False,1.0,"[8, 1, 6]",3
6EE52562390F4564BA965E2054A24FD5,0,True,-0.4,[1],7
6EE52562390F4564BA965E2054A24FD5,1,False,-0.4,[1],0
6EE52562390F4564BA965E2054A24FD5,2,True,-0.3,[1],3
6F706F2595B047AFA630CB2893B7D955,0,False,2.0,"[2, 9, 7]",10
6F706F2595B047AFA630CB2893B7D955,1,False,-2.0,"[0, 4, 8]",0
6F706F2595B047AFA630CB2893B7D955,2,False,-0.6,"[1, 8]",0
6F75D8B9C091457AB35203CFF4BE2103,0,True,1.0,[3],6
6F75D8B9C091457AB35203CFF4BE2103,1,False,-1.0,"[1, 8]",0
6F75D8B9C091457AB35203CFF4BE2103,2,True,-1.5,[0],4
6FEC1EFD6B414FC3B191474CA3590601,0,True,1.7,"[2, 6]",2
6FEC1EFD6B414FC3B191474CA3590601,1,False,1.5,"[2, 6, 8]",0
6FEC1EFD6B414FC3B191474CA3590601,2,True,-1.3,"[0, 6]",6
704649DC3E254F468E9C24763DC05289,0,True,1.0,"[2, 8]",8
704649DC3E254F468E9C24763DC05289,1,False,-2.0,"[0, 6, 8]",0
704649DC3E254F468E9C24763DC05289,2,True,-1.0,"[1, 6, 8]",3
70F3D9DA4AF24E9399E9FE527269566C,0,True,2.0,"[2, 6, 7]",4
70F3D9DA4AF24E9399E9FE527269566C,1,False,2.0,"[2, 6, 8]",0
70F3D9DA4AF24E9399E9FE527269566C,2,False,-2.0,"[0, 7, 4]",6
71619BDA0F3443A29FCB416F67FD0F9A,0,False,0.0,"[2, 4, 6]",6
71619BDA0F3443A29FCB416F67FD0F9A,1,False,-2.0,"[0, 4, 5]",0
71619BDA0F3443A29FCB416F67FD0F9A,2,False,-1.0,"[0, 4, 8]",4
71C8017B80184BCDB107ED06E309F395,0,False,2.0,"[2, 9]",6
71C8017B80184BCDB107ED06E309F395,1,False,-0.5,"[1, 3, 5]",0
71C8017B80184BCDB107ED06E309F395,2,False,-2.0,"[0, 7]",3
727E90A6EC6A4C15B528D4E11CCB044B,0,True,-2.0,[0],5
727E90A6EC6A4C15B528D4E11CCB044B,1,False,2.0,[2],0
727E90A6EC6A4C15B528D4E11CCB044B,2,True,-2.0,[0],7
72C0AC763269475093B48A6679BA44CA,0,False,-0.3,[1],2
72C0AC763269475093B48A6679BA44CA,1,False,0.0,[3],0
72C0AC763269475093B48A6679BA44CA,2,False,0.3,[2],5
72FA9C6241E348578734E2AA95DE8595,0,False,0.6,[3],7
72FA9C6241E348578734E2AA95DE8595,1,False,-1.7,"[0, 4, 6]",0
72FA9C6241E348578734E2AA95DE8595,2,False,-0.5,"[1, 4]",1
7307A1E362F14E40A5F933110F9EA6CA,0,False,-1.0,"[8, 6, 4]",3
7307A1E362F14E40A5F933110F9EA6CA,1,False,-1.0,"[8, 0, 4]",0
7307A1E362F14E40A5F933110F9EA6CA,2,True,2.0,"[9, 7, 2]",7
730CE4D91629454DB641CBE232853848,0,True,0.0,"[2, 8]",4
730CE4D91629454DB641CBE232853848,1,False,0.0,"[1, 3, 8]",0
730CE4D91629454DB641CBE232853848,2,True,0.0,"[1, 8]",2
7532B55D6F034D6D8F15CC1B4200F0F3,0,False,0.0,"[3, 2, 9]",7
7532B55D6F034D6D8F15CC1B4200F0F3,1,False,0.0,"[0, 4, 6]",0
7532B55D6F034D6D8F15CC1B4200F0F3,2,False,0.0,"[1, 4, 8]",4
75ACA6EF88884863B7D3EA2AB6B01375,0,False,1.0,[2],3
75ACA6EF88884863B7D3EA2AB6B01375,1,False,0.0,[5],0
75ACA6EF88884863B7D3EA2AB6B01375,2,False,-0.8,[5],6
75AFFF18D0E546D8B36069CC2A739872,0,False,1.8,"[2, 8, 5]",7
75AFFF18D0E546D8B36069CC2A739872,1,False,0.0,"[3, 4, 8]",0
75AFFF18D0E546D8B36069CC2A739872,2,False,-1.0,"[0, 4, 8]",3
76EFC9FB74444AB2ACBAEFAF5D3C1E9B,0,False,0.2,[7],3
76EFC9FB74444AB2ACBAEFAF5D3C1E9B,1,False,2.0,"[2, 6, 8]",0
76EFC9FB74444AB2ACBAEFAF5D3C1E9B,2,False,-1.1,[1],6
76EFF0A69FC445838D25D3F86BB25E44,0,False,1.7,"[2, 8, 6]",3
76EFF0A69FC445838D25D3F86BB25E44,1,False,1.3,"[4, 2, 6]",0
76EFF0A69FC445838D25D3F86BB25E44,2,False,-1.9,"[0, 7, 9]",7
773C255497DB4256A531A27267DE43FB,0,False,1.0,"[3, 9]",3
773C255497DB4256A531A27267DE43FB,1,False,-1.0,"[8, 4, 1]",0
773C255497DB4256A531A27267DE43FB,2,False,-0.8,"[1, 7]",2
775DE4F3152F4B8E9FB387362F346429,0,True,1.2,[2],5
775DE4F3152F4B8E9FB387362F346429,1,False,-0.7,[1],0
775DE4F3152F4B8E9FB387362F346429,2,True,-1.5,[0],2
776435FD31304C318DE896E0657127C2,0,True,0.0,"[1, 8]",4
776435FD31304C318DE896E0657127C2,1,False,0.0,"[2, 4, 6]",0
776435FD31304C318DE896E0657127C2,2,False,0.0,"[0, 5, 7]",6
778279C1A1554E5CA09D5A0A9FC6E111,0,False,0.5,"[3, 6, 4]",4
778279C1A1554E5CA09D5A0A9FC6E111,1,False,-0.5,"[1, 8, 4]",0
778279C1A1554E5CA09D5A0A9FC6E111,2,False,-1.0,"[0, 8, 4]",4
779F41AB59084F58A77A2E818CAE8E8F,0,True,0.0,"[2, 7, 5]",4
779F41AB59084F58A77A2E818CAE8E8F,1,False,-1.0,"[1, 4, 6]",0
779F41AB59084F58A77A2E818CAE8E8F,2,False,1.0,"[0, 8, 7]",4
784CA405D45945F38F6A3EE01B3F18AB,0,False,0.0,"[2, 8, 6]",7
784CA405D45945F38F6A3EE01B3F18AB,1,False,0.0,"[8, 6, 4]",0
784CA405D45945F38F6A3EE01B3F18AB,2,False,0.0,"[0, 8, 6]",1
78DA92FA4C564B1BB1289A81275C7104,0,True,0.9,"[2, 8]",4
78DA92FA4C564B1BB1289A81275C7104,1,False,0.9,"[8, 2]",0
78DA92FA4C564B1BB1289A81275C7104,2,True,-1.0,[1],5
78FD894141054618B6197AF23C6AF2EC,0,True,0.0,"[2, 6]",6
78FD894141054618B6197AF23C6AF2EC,1,False,0.0,"[1, 3, 6]",0
78FD894141054618B6197AF23C6AF2EC,2,True,0.0,[0],4
7924E5B4A3934D72ACBCF2676CF4678B,0,False,0.6,[3],5
7924E5B4A3934D72ACBCF2676CF4678B,1,False,2.0,"[2, 6]",0
7924E5B4A3934D72ACBCF2676CF4678B,2,True,-2.0,"[7, 0, 9]",10
79CBC94796BB41D39D751793A66AED83,0,False,0.8,[8],5
79CBC94796BB41D39D751793A66AED83,1,False,1.1,[3],0
79CBC94796BB41D39D751793A66AED83,2,False,-0.8,"[4, 6]",6
7A4AB7761A2D4561AA0515A3405CF3E8,0,True,2.0,"[9, 7, 2]",8
7A4AB7761A2D4561AA0515A3405CF3E8,1,False,-0.5,"[1, 8]",0
7A4AB7761A2D4561AA0515A3405CF3E8,2,False,-1.9,"[8, 0]",0
7A7B8914FACC4A64A4020D191D1DA3E4,0,False,-2.0,"[0, 5, 9]",4
7A7B8914FACC4A64A4020D191D1DA3E4,1,False,-0.4,"[2, 4, 8]",0
7A7B8914FACC4A64A4020D191D1DA3E4,2,False,2.0,"[3, 6, 8]",6
7A86A53CB04B4A4D99DDF2670A5A822B,0,False,1.5,[2],5
7A86A53CB04B4A4D99DDF2670A5A822B,1,False,-1.0,[1],0
7A86A53CB04B4A4D99DDF2670A5A822B,2,False,-1.6,[0],3
7AA5D7F9AF35472E837F786C28F0AE01,0,False,2.0,"[8, 2, 6]",4
7AA5D7F9AF35472E837F786C28F0AE01,1,False,2.0,"[8, 2, 6]",0
7AA5D7F9AF35472E837F786C28F0AE01,2,False,-2.0,"[8, 4, 0]",6
7AD2281E53434F05AB9B915D29D9883A,0,False,1.5,[2],7
7AD2281E53434F05AB9B915D29D9883A,1,False,-1.0,"[1, 4, 8]",0
7AD2281E53434F05AB9B915D29D9883A,2,False,-1.0,"[1, 4, 8]",2
7ADA866FE462485AB338CB2D870F0FD3,0,True,1.0,"[8, 3, 6]",3
7ADA866FE462485AB338CB2D870F0FD3,1,False,1.0,"[3, 6, 4]",0
7ADA866FE462485AB338CB2D870F0FD3,2,True,-1.4,"[0, 6, 7]",5
7B12DD735FFA4B91953655F4C987371B,0,False,2.0,"[2, 7]",6
7B12DD735FFA4B91953655F4C987371B,1,False,-1.5,"[1, 4]",0
7B12DD735FFA4B91953655F4C987371B,2,False,-0.9,"[6, 1, 8]",2
7B18305834694FFAA1CA319D23E87B25,0,True,1.2,"[0, 4]",5
7B18305834694FFAA1CA319D23E87B25,1,False,-1.4,"[8, 0, 4]",0
7B18305834694FFAA1CA319D23E87B25,2,False,-0.6,"[2, 9]",2
7B455B9CF1E245439F592B564E34F8F5,0,True,1.4,"[7, 9, 2]",6
7B455B9CF1E245439F592B564E34F8F5,1,False,-1.3,"[0, 4, 6]",0
7B455B9CF1E245439F592B564E34F8F5,2,False,0.7,"[3, 5, 9]",4
7C265F1A2EA549C5998E71602D5561E3,0,True,0.0,"[3, 4, 8]",3
7C265F1A2EA549C5998E71602D5561E3,1,False,2.0,"[2, 4, 8]",0
7C265F1A2EA549C5998E71602D5561E3,2,True,-2.0,"[0, 4, 8]",5
7C73BCCB934B41D2946600A2B090746F,0,False,0.0,"[2, 9]",5
7C73BCCB934B41D2946600A2B090746F,1,False,-2.0,[4],0
7C73BCCB934B41D2946600A2B090746F,2,False,2.0,"[0, 7]",2
7C998485827347399AD3E184F7F114E7,0,False,0.0,[2],4
7C998485827347399AD3E184F7F114E7,1,False,1.7,[2],0
7C998485827347399AD3E184F7F114E7,2,False,0.5,[0],6
7E74F3ABE16043919266C1F070564D97,0,False,0.0,"[2, 7]",7
7E74F3ABE16043919266C1F070564D97,1,False,0.0,[0],0
7E74F3ABE16043919266C1F070564D97,2,False,0.0,[0],1
7EEDCA69773649809EE88FA909C4F973,0,False,1.0,"[3, 6, 8]",3
7EEDCA69773649809EE88FA909C4F973,1,False,2.0,"[2, 6, 8]",0
7EEDCA69773649809EE88FA909C4F973,2,True,-2.0,"[0, 7, 9]",8
7FE57D69C1494880853DE2F113880788,0,False,1.5,"[2, 6]",5
7FE57D69C1494880853DE2F113880788,1,False,1.0,"[3, 4]",0
7FE57D69C1494880853DE2F113880788,2,False,-1.0,[0],5
803A8445472145DBBB9C0F01E53CDF51,0,False,0.8,[3],4
803A8445472145DBBB9C0F01E53CDF51,1,False,0.9,[3],0
803A8445472145DBBB9C0F01E53CDF51,2,False,-0.9,[1],6
80B46D6DFD4040AC85642BA950218BC1,0,True,2.0,"[2, 5, 7]",3
80B46D6DFD4040AC85642BA950218BC1,1,False,1.0,"[3, 6, 8]",0
80B46D6DFD4040AC85642BA950218BC1,2,True,-1.0,"[0, 8, 4]",4
80D0037AD266411BB9DA0A821669793A,0,False,-1.0,"[2, 3, 4]",3
80D0037AD266411BB9DA0A821669793A,1,False,0.0,"[6, 4, 8]",0
80D0037AD266411BB9DA0A821669793A,2,False,-2.0,"[1, 0, 4]",5
8143DFE6B5C64739A3FD3BAF963163D5,0,False,0.6,"[3, 6]",4
8143DFE6B5C64739A3FD3BAF963163D5,1,False,0.0,"[2, 6]",0
8143DFE6B5C64739A3FD3BAF963163D5,2,False,-0.6,"[1, 7]",5
8175B21300A54FF3978ECD6D50130295,0,False,1.1,"[7, 3]",4
8175B21300A54FF3978ECD6D50130295,1,False,0.4,"[6, 3]",0
8175B21300A54FF3978ECD6D50130295,2,False,-1.7,"[7, 0]",4
822C484D8293437A90B9C3C1083DAA4C,0,False,1.3,[3],6
822C484D8293437A90B9C3C1083DAA4C,1,False,1.0,[3],0
822C484D8293437A90B9C3C1083DAA4C,2,False,-1.6,[0],6
83B587BAAE37457B9270039C5DE7FD48,0,True,1.7,[2],8
83B587BAAE37457B9270039C5DE7FD48,1,False,-2.0,[0],0
83B587BAAE37457B9270039C5DE7FD48,2,True,0.0,"[1, 3]",4
84EF3A4660034354B098DECA683C4357,0,False,-0.9,[0],6
84EF3A4660034354B098DECA683C4357,1,False,0.0,[5],0
84EF3A4660034354B098DECA683C4357,2,False,1.0,[3],2
852E88BD323C47909556DE967C1B704C,0,False,1.0,[3],6
852E88BD323C47909556DE967C1B704C,1,False,-0.9,"[4, 6]",0
852E88BD323C47909556DE967C1B704C,2,False,-2.0,"[0, 4]",1
8531C4436D594873B71C6D500167440C,0,False,2.0,"[7, 2, 9]",8
8531C4436D594873B71C6D500167440C,1,False,-2.0,"[0, 8, 6]",0
8531C4436D594873B71C6D500167440C,2,False,-1.0,"[1, 4, 8]",5
85374D92778B4B34B277FBE257197CFD,0,True,1.5,[2],7
85374D92778B4B34B277FBE257197CFD,1,False,-1.3,[0],0
85374D92778B4B34B277FBE257197CFD,2,True,-1.3,[0],1
8598208A9C454A6393CC0777FB32C48C,0,True,0.0,[3],4
8598208A9C454A6393CC0777FB32C48C,1,False,0.0,[2],0
8598208A9C454A6393CC0777FB32C48C,2,True,0.0,[5],6
8629D06659DE40C28BECB6CC28781A86,0,False,1.0,[3],5
8629D06659DE40C28BECB6CC28781A86,1,False,1.6,[2],0
8629D06659DE40C28BECB6CC28781A86,2,False,-1.6,[0],7
864F4853729744E0917DE47F7B9C1C25,0,False,0.9,"[3, 5]",4
864F4853729744E0917DE47F7B9C1C25,1,False,-0.8,"[1, 4, 6]",0
864F4853729744E0917DE47F7B9C1C25,2,False,-1.3,"[1, 0]",1
86B55BC8EA864172B417A87979C810FE,0,False,-0.9,"[1, 6, 8]",4
86B55BC8EA864172B417A87979C810FE,1,False,-0.9,"[1, 4, 8]",0
86B55BC8EA864172B417A87979C810FE,2,False,1.0,"[3, 4, 8]",4
86C58ECDD9BC4AE181C1CF752595B51B,0,False,1.8,"[2, 8, 6]",5
86C58ECDD9BC4AE181C1CF752595B51B,1,False,1.2,"[3, 4, 8]",0
86C58ECDD9BC4AE181C1CF752595B51B,2,True,-1.6,"[0, 4, 8]",5
870FB7B0CA73406EA65982559BC7ACB4,0,True,1.0,[3],6
870FB7B0CA73406EA65982559BC7ACB4,1,False,-1.0,[1],0
870FB7B0CA73406EA65982559BC7ACB4,2,True,-2.0,[0],3
8715D96012A0464C81700327F65BDC00,0,True,1.3,"[2, 7]",7
8715D96012A0464C81700327F65BDC00,1,False,-1.4,"[0, 6]",0
8715D96012A0464C81700327F65BDC00,2,False,0.4,"[1, 8]",2
876956F4790C484DB4CF605890BE8F0E,0,False,1.6,[2],5
876956F4790C484DB4CF605890BE8F0E,1,False,0.0,"[3, 1]",0
876956F4790C484DB4CF605890BE8F0E,2,False,-0.8,[1],4
87892FE4AFB94BE49E3FB5095F4111CC,0,False,1.5,[2],3
87892FE4AFB94BE49E3FB5095F4111CC,1,False,-0.4,"[1, 8]",0
87892FE4AFB94BE49E3FB5095F4111CC,2,False,-1.4,"[1, 7]",5
879FDE97E94C47BA961E621945D00BE4,0,True,2.0,"[5, 2]",9
879FDE97E94C47BA961E621945D00BE4,1,False,0.0,"[1, 4, 8]",0
879FDE97E94C47BA961E621945D00BE4,2,False,1.0,"[4, 3, 7]",4
8813BD7505A44470BB0C72E90C720D7E,0,True,1.8,[2],8
8813BD7505A44470BB0C72E90C720D7E,1,False,-1.0,"[1, 4, 8]",0
8813BD7505A44470BB0C72E90C720D7E,2,True,-2.0,[0],3
881FF040B4174030807D85B412C3F55A,0,True,0.0,"[3, 6, 8]",3
881FF040B4174030807D85B412C3F55A,1,False,0.7,"[2, 6, 8]",0
881FF040B4174030807D85B412C3F55A,2,True,0.0,"[1, 6, 8]",5
888FFCD1E2F94F769E7A78875AD7097E,0,True,1.6,[2],9
888FFCD1E2F94F769E7A78875AD7097E,1,False,-1.5,"[0, 4]",0
888FFCD1E2F94F769E7A78875AD7097E,2,True,-1.7,"[0, 6]",0
88C5DAD75FE14543B266C83E75A5CB17,0,False,0.7,"[5, 3]",8
88C5DAD75FE14543B266C83E75A5CB17,1,False,-0.5,"[1, 4]",0
88C5DAD75FE14543B266C83E75A5CB17,2,False,-0.8,"[1, 4]",3
892C45D9A40D4A1CA8A82C940734B48F,0,True,0.8,"[1, 4, 6]",5
892C45D9A40D4A1CA8A82C940734B48F,1,False,2.0,"[2, 4, 6]",0
892C45D9A40D4A1CA8A82C940734B48F,2,False,2.0,"[2, 4, 6]",4
8956002BB45846F48239770F19468A5F,0,True,-1.0,[0],6
8956002BB45846F48239770F19468A5F,1,False,2.0,[2],0
8956002BB45846F48239770F19468A5F,2,False,-1.0,[0],6
8A403239C134401A9089337312DDD1B5,0,True,1.7,"[2, 6]",6
8A403239C134401A9089337312DDD1B5,1,False,0.9,"[2, 3, 6]",0
8A403239C134401A9089337312DDD1B5,2,False,-1.3,"[0, 4]",3
8A64CAD4AB234BAD9A98CBC800254DAB,0,False,0.6,"[3, 5]",6
8A64CAD4AB234BAD9A98CBC800254DAB,1,False,-1.3,[1],0
8A64CAD4AB234BAD9A98CBC800254DAB,2,True,-1.0,"[0, 4]",1
8A7803DC27D84078A2E22EAF8DA04494,0,False,2.0,"[2, 7]",9
8A7803DC27D84078A2E22EAF8DA04494,1,False,-1.0,[0],0
8A7803DC27D84078A2E22EAF8DA04494,2,False,-1.0,[1],3
8AFE02FAA97E461FBCEC275F013ECD97,0,False,0.0,[3],5
8AFE02FAA97E461FBCEC275F013ECD97,1,False,0.0,"[0, 8]",0
8AFE02FAA97E461FBCEC275F013ECD97,2,False,0.0,[1],2
8B1B96D3FFE845228F5F2ECD12214EB4,0,False,1.0,"[2, 6]",3
8B1B96D3FFE845228F5F2ECD12214EB4,1,False,0.0,"[3, 1]",0
8B1B96D3FFE845228F5F2ECD12214EB4,2,False,-0.8,"[1, 4]",6
8C79F1BB0483431EAB195C8EE5B76DC9,0,True,-0.5,"[1, 5]",5
8C79F1BB0483431EAB195C8EE5B76DC9,1,False,0.0,[5],0
8C79F1BB0483431EAB195C8EE5B76DC9,2,False,-0.2,"[1, 5]",4
8CF5E64580B947019FC5D31BA9F133BA,0,True,0.0,"[2, 9, 3]",8
8CF5E64580B947019FC5D31BA9F133BA,1,False,0.0,"[0, 4, 6]",0
8CF5E64580B947019FC5D31BA9F133BA,2,True,0.0,"[0, 1, 6]",3
8D1CEF75B78340248BC4890B0C6A5E2A,0,True,1.8,[2],4
8D1CEF75B78340248BC4890B0C6A5E2A,1,False,1.9,"[2, 4]",0
8D1CEF75B78340248BC4890B0C6A5E2A,2,True,-2.0,[0],7
8D425260E2D7462E839728BA4B0EC1D4,0,False,0.0,"[2, 7, 5]",9
8D425260E2D7462E839728BA4B0EC1D4,1,False,0.0,"[0, 4, 6]",0
8D425260E2D7462E839728BA4B0EC1D4,2,False,0.0,"[0, 4, 6]",1
8E1435916D7244DF8553E028E58C1F9B,0,False,1.2,"[2, 6, 8]",5
8E1435916D7244DF8553E028E58C1F9B,1,False,1.4,"[2, 8]",0
8E1435916D7244DF8553E028E58C1F9B,2,False,-1.6,"[0, 7]",5
8E64D0D211FE4C73817E2854AFC6B4B1,0,True,0.0,"[3, 8]",7
8E64D0D211FE4C73817E2854AFC6B4B1,1,False,0.0,"[1, 6, 8]",0
8E64D0D211FE4C73817E2854AFC6B4B1,2,False,0.0,"[6, 1, 8]",2
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,0,False,0.0,"[3, 4, 8]",4
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,1,False,0.0,"[1, 4, 8]",0
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,2,False,0.0,"[0, 4, 8]",1
8F3CCD4D2C5C46F19799E4F9C300AD39,0,False,0.0,"[5, 0, 9]",7
8F3CCD4D2C5C46F19799E4F9C300AD39,1,False,0.0,"[2, 8, 4]",0
8F3CCD4D2C5C46F19799E4F9C300AD39,2,False,0.0,"[1, 3, 4]",4
8FE63FB63C3340349463FAD18CAE744C,0,True,0.0,"[2, 9, 7]",4
8FE63FB63C3340349463FAD18CAE744C,1,False,0.0,"[1, 8, 6]",0
8FE63FB63C3340349463FAD18CAE744C,2,False,0.0,"[0, 8, 6]",0
90166B44BEAA4C04B4E114EF5450FB7B,0,False,1.0,"[2, 6]",3
90166B44BEAA4C04B4E114EF5450FB7B,1,False,0.5,"[2, 6, 4]",0
90166B44BEAA4C04B4E114EF5450FB7B,2,False,-0.4,"[0, 7]",7
9066F851112143929A079A384A50DF56,0,False,2.0,[2],9
9066F851112143929A079A384A50DF56,1,False,-1.4,[0],0
9066F851112143929A079A384A50DF56,2,False,-1.4,[0],1
90931E4F271F4C6595C170BDD2D51619,0,False,0.0,[2],5
90931E4F271F4C6595C170BDD2D51619,1,False,0.0,[3],0
90931E4F271F4C6595C170BDD2D51619,2,False,0.0,[0],3
91C0FA8E9A5046EE8D508A930C2E5552,0,False,2.0,[2],5
91C0FA8E9A5046EE8D508A930C2E5552,1,False,-1.0,[1],0
91C0FA8E9A5046EE8D508A930C2E5552,2,False,-2.0,[0],4
91DA96811283489085063DBB1A99D6CA,0,False,2.0,[2],5
91DA96811283489085063DBB1A99D6CA,1,False,1.0,[3],0
91DA96811283489085063DBB1A99D6CA,2,False,-1.0,[0],5
92DB030D4C3D4663AC3752B4270D808B,0,True,0.5,"[3, 4]",2
92DB030D4C3D4663AC3752B4270D808B,1,False,1.0,"[3, 6]",0
92DB030D4C3D4663AC3752B4270D808B,2,True,-0.9,"[1, 6]",4
92F937DB19A54C2BB3E3D63B74972ADC,0,False,2.0,"[2, 4]",3
92F937DB19A54C2BB3E3D63B74972ADC,1,False,1.0,"[3, 4, 6]",0
92F937DB19A54C2BB3E3D63B74972ADC,2,False,-1.0,"[7, 4, 1]",3
933B0BF5947B47318D61274487918645,0,True,0.0,"[8, 4]",5
933B0BF5947B47318D61274487918645,1,False,0.0,"[8, 1, 4]",0
933B0BF5947B47318D61274487918645,2,True,0.0,"[8, 1, 4]",5
93E1E3651A4F458F9625A7D70FF07689,0,False,1.6,[2],6
93E1E3651A4F458F9625A7D70FF07689,1,False,1.6,[2],0
93E1E3651A4F458F9625A7D70FF07689,2,False,-1.0,[0],6
9404FA0A816C42A8A1E9DD4FD0AD497C,0,False,0.9,[3],4
9404FA0A816C42A8A1E9DD4FD0AD497C,1,False,-1.6,"[1, 8]",0
9404FA0A816C42A8A1E9DD4FD0AD497C,2,False,-0.9,[1],5
9408DCC26487449C837F24FFAB62628C,0,False,2.0,"[3, 2, 8]",4
9408DCC26487449C837F24FFAB62628C,1,False,0.4,"[3, 6, 8]",0
9408DCC26487449C837F24FFAB62628C,2,False,-2.0,"[0, 4, 7]",6
940C4A3338204818BC43895D914D9D1C,0,True,0.0,[2],8
940C4A3338204818BC43895D914D9D1C,1,False,0.0,[0],0
940C4A3338204818BC43895D914D9D1C,2,True,0.0,[0],1
94544A63C0E34D93BD1CA885C0D0D0A1,0,True,1.0,"[6, 8, 2]",3
94544A63C0E34D93BD1CA885C0D0D0A1,1,False,1.8,"[2, 6, 8]",0
94544A63C0E34D93BD1CA885C0D0D0A1,2,True,-2.0,"[0, 7]",8
953F0E88A63E4974A796294BE1B9228C,0,False,1.3,"[2, 3]",4
953F0E88A63E4974A796294BE1B9228C,1,False,2.0,[2],0
953F0E88A63E4974A796294BE1B9228C,2,False,-1.9,[0],8
9542EAD3CA434146BEE2D324017222DB,0,True,1.0,"[2, 3]",8
9542EAD3CA434146BEE2D324017222DB,1,False,0.1,[1],0
9542EAD3CA434146BEE2D324017222DB,2,True,-1.0,"[1, 0]",1
9583FC9A38C34FDCB2D040E0D728A6E3,0,False,-2.0,"[7, 9, 0]",4
9583FC9A38C34FDCB2D040E0D728A6E3,1,False,1.0,"[2, 4, 6]",0
9583FC9A38C34FDCB2D040E0D728A6E3,2,False,0.0,"[6, 9, 7]",5
95F4CA32339242059670CE56F6865B44,0,False,1.0,"[2, 7]",8
95F4CA32339242059670CE56F6865B44,1,False,-2.0,"[0, 8, 4]",0
95F4CA32339242059670CE56F6865B44,2,False,-1.0,"[0, 4]",1
9699036197734B979386DB4245EA24CA,0,False,1.6,[2],5
9699036197734B979386DB4245EA24CA,1,False,0.0,"[5, 4, 8]",0
9699036197734B979386DB4245EA24CA,2,False,-1.5,[0],3
96E0428F791446259CCE751AC40DDE95,0,True,-0.5,"[3, 6]",3
96E0428F791446259CCE751AC40DDE95,1,False,0.0,"[3, 4, 5]",0
96E0428F791446259CCE751AC40DDE95,2,True,0.8,"[3, 4, 6]",4
97623D3D59C14EE687521A5CBDB18F25,0,False,0.3,[2],5
97623D3D59C14EE687521A5CBDB18F25,1,False,-0.2,[4],0
97623D3D59C14EE687521A5CBDB18F25,2,False,-0.5,[0],3
97725CCC05DC4F978825D45FB3EB168C,0,False,1.0,"[3, 6, 8]",0
97725CCC05DC4F978825D45FB3EB168C,1,False,1.0,"[3, 6, 8]",0
97725CCC05DC4F978825D45FB3EB168C,2,False,-1.0,"[1, 7, 9]",6
9826239ED3974F9FAC6D48584FA3FE1F,0,False,0.3,[3],2
9826239ED3974F9FAC6D48584FA3FE1F,1,False,1.2,"[2, 8]",0
9826239ED3974F9FAC6D48584FA3FE1F,2,False,-0.8,"[0, 7]",8
98DF5A0918D447E1A70E369608474F45,0,False,0.0,"[1, 4, 3]",8
98DF5A0918D447E1A70E369608474F45,1,False,-1.0,"[0, 4, 6]",0
98DF5A0918D447E1A70E369608474F45,2,False,0.0,"[3, 1, 6]",3
9934667B8A0B44CB852BD9F3F9A4B353,0,True,0.0,[5],4
9934667B8A0B44CB852BD9F3F9A4B353,1,False,0.0,[2],0
9934667B8A0B44CB852BD9F3F9A4B353,2,True,0.0,[1],4
996EC505B93C4829BF22C01ABC94A238,0,False,-0.1,"[1, 3, 8]",4
996EC505B93C4829BF22C01ABC94A238,1,False,-1.1,"[1, 4, 8]",0
996EC505B93C4829BF22C01ABC94A238,2,False,-1.3,"[8, 0, 4]",1
9974EED0BEB04AFBAB14AE13A3EE1269,0,False,1.0,"[2, 8]",7
9974EED0BEB04AFBAB14AE13A3EE1269,1,False,-1.0,"[0, 8]",0
9974EED0BEB04AFBAB14AE13A3EE1269,2,True,-1.0,"[0, 8]",0
997DEAA56BED4CD6B4C52F894490AA7C,0,False,1.9,"[2, 7, 5]",7
997DEAA56BED4CD6B4C52F894490AA7C,1,False,0.4,"[3, 6, 8]",0
997DEAA56BED4CD6B4C52F894490AA7C,2,False,-1.9,"[0, 4, 7]",1
