participantId,idx_of_question,who_answers_first,bot_detection,ideology_distance,answer_distance,validity_level,has_SCM_label
3A4B75C66EAC43E1AC2C4E362E253626,4,1,False,0.0,2.1016666666666666,1,True
3A4B75C66EAC43E1AC2C4E362E253626,1,0,False,0.8,4.2,3,False
3A4B75C66EAC43E1AC2C4E362E253626,0,0,False,0.8,0.5,3,False
3A4B75C66EAC43E1AC2C4E362E253626,5,2,False,0.6,1.6,3,False
3B38A5254DE54246AF0CED838E6E24A3,1,1,False,0.0,3.0,1,True
3B38A5254DE54246AF0CED838E6E24A3,5,2,False,0.0,0.30000000000000004,1,True
3B38A5254DE54246AF0CED838E6E24A3,2,2,False,0.0,0.2666666666666666,1,True
3B38A5254DE54246AF0CED838E6E24A3,3,0,False,0.0,1.6999999999999993,1,True
3B38A5254DE54246AF0CED838E6E24A3,4,0,False,0.0,1.6,1,True
3B38A5254DE54246AF0CED838E6E24A3,0,1,False,0.0,3.0,1,True
3C095471AA20461487959DEC036918C1,4,1,False,0.0,1.635,3,True
3C095471AA20461487959DEC036918C1,1,0,False,0.8,1.2000000000000002,1,True
3C095471AA20461487959DEC036918C1,0,2,False,0.9,0.7,1,True
3C095471AA20461487959DEC036918C1,3,2,False,0.9,0.7999999999999989,1,True
3C095471AA20461487959DEC036918C1,2,0,False,0.8,0.733333333333333,1,True
3C095471AA20461487959DEC036918C1,5,1,False,0.0,2.1666666666666665,3,True
3F38F252286247618485E879DFAFAD45,3,1,True,0.0,1.5004166666666665,1,True
3F38F252286247618485E879DFAFAD45,0,1,True,0.0,2.1666666666666665,1,True
3F38F252286247618485E879DFAFAD45,2,2,True,1.0,2.266666666666666,3,True
3F38F252286247618485E879DFAFAD45,4,0,True,1.0,1.6,3,True
3F38F252286247618485E879DFAFAD45,1,0,True,1.0,4.1,3,True
3F38F252286247618485E879DFAFAD45,5,2,True,1.0,0.5,3,True
3FCCF0A57A29416DAF75B1C0606DB423,5,1,False,0.0,1.6666666666666667,3,True
3FCCF0A57A29416DAF75B1C0606DB423,2,1,False,0.0,1.8585185185185187,3,True
3FCCF0A57A29416DAF75B1C0606DB423,3,2,False,0.10000000000000009,0.5999999999999996,3,True
3FCCF0A57A29416DAF75B1C0606DB423,1,2,False,0.10000000000000009,0.4,3,True
3FCCF0A57A29416DAF75B1C0606DB423,4,0,False,2.5,0.7,3,False
3FCCF0A57A29416DAF75B1C0606DB423,0,0,False,2.5,3.7,3,False
4026B3CD0B5A441F8B39D6E261E2CC32,1,1,False,0.0,2.1666666666666665,1,True
4026B3CD0B5A441F8B39D6E261E2CC32,4,1,False,0.0,2.235,1,True
4026B3CD0B5A441F8B39D6E261E2CC32,3,2,False,2.9,0.25,2,False
4026B3CD0B5A441F8B39D6E261E2CC32,5,2,False,2.9,0.9999999999999999,2,False
4026B3CD0B5A441F8B39D6E261E2CC32,2,0,False,0.9999999999999999,0.4666666666666668,1,True
4026B3CD0B5A441F8B39D6E261E2CC32,0,0,False,0.9999999999999999,1.2,1,True
414A0C606F604DF99ADFD1E5B0EC5E80,3,1,False,0.0,2.1666666666666665,3,False
414A0C606F604DF99ADFD1E5B0EC5E80,4,0,False,0.5000000000000001,1.9,3,False
414A0C606F604DF99ADFD1E5B0EC5E80,5,1,False,0.0,2.1666666666666665,3,False
414A0C606F604DF99ADFD1E5B0EC5E80,0,2,False,1.9000000000000001,0.7000000000000001,3,False
414A0C606F604DF99ADFD1E5B0EC5E80,2,0,False,0.5000000000000001,0.8666666666666667,3,False
414A0C606F604DF99ADFD1E5B0EC5E80,1,2,False,1.9000000000000001,0.19999999999999996,3,False
416EBD8D331F46B39221A4C38A815F35,5,1,False,0.0,1.8266666666666664,3,True
416EBD8D331F46B39221A4C38A815F35,1,1,False,0.0,1.875,3,True
416EBD8D331F46B39221A4C38A815F35,4,0,False,0.19999999999999996,1.5999999999999999,3,False
416EBD8D331F46B39221A4C38A815F35,2,0,False,0.19999999999999996,0.8000000000000003,3,False
416EBD8D331F46B39221A4C38A815F35,3,2,False,1.4,1.0999999999999996,3,True
416EBD8D331F46B39221A4C38A815F35,0,2,False,1.4,0.8999999999999999,3,True
46D5CFCE1AE14FBDA4BD9C9FCC69ECBB,3,1,True,0.0,1.5204166666666667,0,False
46D5CFCE1AE14FBDA4BD9C9FCC69ECBB,5,0,False,0.7,0.5,0,True
46D5CFCE1AE14FBDA4BD9C9FCC69ECBB,1,1,True,0.0,1.7016666666666669,0,False
46D5CFCE1AE14FBDA4BD9C9FCC69ECBB,2,0,False,0.7,1.0666666666666673,0,True
46D5CFCE1AE14FBDA4BD9C9FCC69ECBB,4,2,True,1.7999999999999998,0.19999999999999996,2,True
46D5CFCE1AE14FBDA4BD9C9FCC69ECBB,0,2,True,1.7999999999999998,1.6,2,True
46E1DF35E04F42E58DE197C74B237F47,0,1,True,0.0,1.6066666666666667,3,True
46E1DF35E04F42E58DE197C74B237F47,3,2,True,1.2999999999999998,3.6999999999999993,3,True
46E1DF35E04F42E58DE197C74B237F47,5,0,True,1.9,0.19999999999999996,3,False
46E1DF35E04F42E58DE197C74B237F47,4,1,True,0.0,1.7016666666666669,3,True
46E1DF35E04F42E58DE197C74B237F47,2,2,True,1.2999999999999998,2.666666666666665,3,True
46E1DF35E04F42E58DE197C74B237F47,1,0,True,1.9,0.6999999999999997,3,False
470F955948094E0A988927C18FA79332,1,1,False,0.0,3.0,3,False
470F955948094E0A988927C18FA79332,4,2,False,0.0,0.0,2,False
470F955948094E0A988927C18FA79332,0,1,False,0.0,1.6666666666666667,3,False
470F955948094E0A988927C18FA79332,5,2,False,0.0,1.7,2,False
470F955948094E0A988927C18FA79332,2,0,False,0.8999999999999999,2.4,3,False
470F955948094E0A988927C18FA79332,3,0,False,0.8999999999999999,0.8499999999999996,3,False
48336A322C2247CBA0D3135FC778C18E,5,1,False,0.0,1.6666666666666667,3,True
48336A322C2247CBA0D3135FC778C18E,0,0,False,0.0,0.0,1,True
48336A322C2247CBA0D3135FC778C18E,2,2,False,0.0,1.4666666666666672,1,True
48336A322C2247CBA0D3135FC778C18E,4,1,False,0.0,1.635,3,True
48336A322C2247CBA0D3135FC778C18E,1,0,False,0.0,1.0,1,True
48336A322C2247CBA0D3135FC778C18E,3,2,False,0.0,3.1500000000000004,1,True
48D5140AC9874C54ABEF26D27EA21C9C,1,1,False,0.0,1.5,3,True
48D5140AC9874C54ABEF26D27EA21C9C,2,2,False,0.0,2.2,3,True
48D5140AC9874C54ABEF26D27EA21C9C,0,2,False,0.0,0.6000000000000001,3,True
48D5140AC9874C54ABEF26D27EA21C9C,4,1,False,0.0,2.1016666666666666,3,True
48D5140AC9874C54ABEF26D27EA21C9C,5,0,True,0.0,0.7,2,True
48D5140AC9874C54ABEF26D27EA21C9C,3,0,True,0.0,0.3000000000000007,2,True
49503DFCE7BA46E0AFA0427A02FFEF2D,4,1,False,0.0,1.6666666666666667,1,True
49503DFCE7BA46E0AFA0427A02FFEF2D,2,2,False,1.5,0.20000000000000018,3,True
49503DFCE7BA46E0AFA0427A02FFEF2D,5,2,False,1.5,4.2,3,True
49503DFCE7BA46E0AFA0427A02FFEF2D,0,0,True,1.5999999999999999,2.3,3,True
49503DFCE7BA46E0AFA0427A02FFEF2D,1,0,True,1.5999999999999999,1.7,3,True
49503DFCE7BA46E0AFA0427A02FFEF2D,3,1,False,0.0,1.5504166666666668,1,True
4A6B19005318406EA6ADB00DF70122F3,1,1,True,0.0,1.5416666666666667,0,True
4A6B19005318406EA6ADB00DF70122F3,2,1,True,0.0,1.6666666666666667,0,True
4A6B19005318406EA6ADB00DF70122F3,5,2,True,1.3,1.4,3,True
4A6B19005318406EA6ADB00DF70122F3,0,0,False,0.7,0.5,2,True
4A6B19005318406EA6ADB00DF70122F3,4,0,False,0.7,0.9,2,True
4A6B19005318406EA6ADB00DF70122F3,3,2,True,1.3,1.9000000000000004,3,True
4A83FD8211ED465BA2EF3CD4305340D4,3,1,False,0.0,1.5,3,True
4A83FD8211ED465BA2EF3CD4305340D4,1,1,False,0.0,1.6666666666666667,3,True
4A83FD8211ED465BA2EF3CD4305340D4,4,0,False,2.4000000000000004,1.8,3,True
4A83FD8211ED465BA2EF3CD4305340D4,0,0,False,2.4000000000000004,0.8999999999999999,3,True
4A83FD8211ED465BA2EF3CD4305340D4,5,2,False,0.3999999999999999,1.1,3,True
4A83FD8211ED465BA2EF3CD4305340D4,2,2,False,0.3999999999999999,2.0666666666666664,3,True
4B318258FF274938BCFEEE924B144050,0,1,False,0.0,2.1666666666666665,3,False
4B318258FF274938BCFEEE924B144050,4,0,False,4.0,0.3999999999999999,3,True
4B318258FF274938BCFEEE924B144050,1,0,False,4.0,0.5,3,True
4B318258FF274938BCFEEE924B144050,5,1,False,0.0,3.0,3,False
4B318258FF274938BCFEEE924B144050,3,2,False,0.0,1.3499999999999996,3,True
4B318258FF274938BCFEEE924B144050,2,2,False,0.0,2.2666666666666666,3,True
4C93DAB1B37442D6A16EB9E375E8BD0A,4,1,False,0.0,2.1666666666666665,3,True
4C93DAB1B37442D6A16EB9E375E8BD0A,2,1,False,0.0,1.962962962962963,3,True
4C93DAB1B37442D6A16EB9E375E8BD0A,1,2,False,2.3,2.4,3,True
4C93DAB1B37442D6A16EB9E375E8BD0A,0,0,False,1.0999999999999999,0.8,3,True
4C93DAB1B37442D6A16EB9E375E8BD0A,5,2,False,2.3,0.8,3,True
4C93DAB1B37442D6A16EB9E375E8BD0A,3,0,False,1.0999999999999999,1.4000000000000004,3,True
4C996CBA7A25444D9FFBD5938F22D79E,5,1,False,0.0,2.1666666666666665,3,False
4C996CBA7A25444D9FFBD5938F22D79E,4,2,False,0.0,0.5999999999999999,3,False
4C996CBA7A25444D9FFBD5938F22D79E,0,0,False,0.0,3.0999999999999996,2,False
4C996CBA7A25444D9FFBD5938F22D79E,1,2,False,0.0,0.09999999999999964,3,False
4C996CBA7A25444D9FFBD5938F22D79E,2,1,False,0.0,2.1229629629629634,3,False
4C996CBA7A25444D9FFBD5938F22D79E,3,0,False,0.0,3.3000000000000007,2,False
4EFF0F01D3F94531835DF155CC8B22DD,4,1,True,0.0,2.1016666666666666,1,True
4EFF0F01D3F94531835DF155CC8B22DD,1,2,True,1.0,1.0,3,True
4EFF0F01D3F94531835DF155CC8B22DD,2,2,True,1.0,1.1333333333333337,3,True
4EFF0F01D3F94531835DF155CC8B22DD,5,0,True,1.0,0.8999999999999999,3,True
4EFF0F01D3F94531835DF155CC8B22DD,0,0,True,1.0,1.5,3,True
4EFF0F01D3F94531835DF155CC8B22DD,3,1,True,0.0,3.0,1,True
4F1063188F12436C938D96CFE22D8287,5,1,False,0.0,1.7016666666666669,3,True
4F1063188F12436C938D96CFE22D8287,1,2,False,2.0,3.0,3,True
4F1063188F12436C938D96CFE22D8287,2,2,False,2.0,1.8666666666666663,3,True
4F1063188F12436C938D96CFE22D8287,3,1,False,0.0,3.0,3,True
4F1063188F12436C938D96CFE22D8287,4,0,False,0.6000000000000001,0.8,3,True
4F1063188F12436C938D96CFE22D8287,0,0,False,0.6000000000000001,3.0,3,True
4F30FD1F9A8649E7B5F6F712F30F9DDD,4,1,False,0.0,2.1016666666666666,1,True
4F30FD1F9A8649E7B5F6F712F30F9DDD,0,2,False,1.6,2.3,3,True
4F30FD1F9A8649E7B5F6F712F30F9DDD,1,1,False,0.0,1.6666666666666667,1,True
4F30FD1F9A8649E7B5F6F712F30F9DDD,2,2,False,1.6,0.9333333333333329,3,True
4F30FD1F9A8649E7B5F6F712F30F9DDD,5,0,False,1.0,2.5,3,False
4F30FD1F9A8649E7B5F6F712F30F9DDD,3,0,False,1.0,1.6500000000000004,3,False
50702036006D4A2EB5A1D51F641BEF19,5,1,False,0.0,1.5416666666666667,3,False
50702036006D4A2EB5A1D51F641BEF19,0,2,False,1.0,0.7,3,False
50702036006D4A2EB5A1D51F641BEF19,4,1,False,0.0,1.5066666666666666,3,False
50702036006D4A2EB5A1D51F641BEF19,2,0,False,1.2,1.266666666666667,3,False
50702036006D4A2EB5A1D51F641BEF19,1,0,False,1.2,2.3000000000000003,3,False
50702036006D4A2EB5A1D51F641BEF19,3,2,False,1.0,0.7999999999999989,3,False
52599D8AD46D4499ACECA3ABD4047F61,4,1,False,0.0,2.1666666666666665,3,True
52599D8AD46D4499ACECA3ABD4047F61,3,2,False,1.0,2.8499999999999996,3,True
52599D8AD46D4499ACECA3ABD4047F61,5,0,False,1.0,0.0,2,True
52599D8AD46D4499ACECA3ABD4047F61,1,2,False,1.0,4.9,3,True
52599D8AD46D4499ACECA3ABD4047F61,2,1,False,0.0,1.714074074074074,3,True
52599D8AD46D4499ACECA3ABD4047F61,0,0,False,1.0,0.0,2,True
5263C5CBB07E4115A38CB8DB5FC6DF82,5,1,True,0.0,2.1016666666666666,3,True
5263C5CBB07E4115A38CB8DB5FC6DF82,0,2,True,2.6,1.1,2,True
5263C5CBB07E4115A38CB8DB5FC6DF82,1,0,True,3.0,2.0,3,False
5263C5CBB07E4115A38CB8DB5FC6DF82,4,1,True,0.0,2.1666666666666665,3,True
5263C5CBB07E4115A38CB8DB5FC6DF82,2,2,True,2.6,0.8666666666666663,2,True
5263C5CBB07E4115A38CB8DB5FC6DF82,3,0,True,3.0,1.5,3,False
53C578B04E1345989CD24CD9D61D1F9A,2,1,False,0.0,2.1666666666666665,3,True
53C578B04E1345989CD24CD9D61D1F9A,3,2,False,0.8999999999999999,2.25,3,True
53C578B04E1345989CD24CD9D61D1F9A,4,1,False,0.0,1.635,3,True
53C578B04E1345989CD24CD9D61D1F9A,5,0,False,2.8,1.7,0,True
53C578B04E1345989CD24CD9D61D1F9A,0,2,False,0.8999999999999999,3.2,3,True
53C578B04E1345989CD24CD9D61D1F9A,1,0,False,2.8,0.5,0,True
5402A874F69D4E65AE127F87A81B62C5,5,1,False,0.0,2.1666666666666665,3,True
5402A874F69D4E65AE127F87A81B62C5,3,0,False,2.9,1.3000000000000007,2,False
5402A874F69D4E65AE127F87A81B62C5,4,1,False,0.0,2.1016666666666666,3,True
5402A874F69D4E65AE127F87A81B62C5,1,2,False,4.0,4.9,3,False
5402A874F69D4E65AE127F87A81B62C5,0,2,False,4.0,4.4,3,False
5402A874F69D4E65AE127F87A81B62C5,2,0,False,2.9,0.40000000000000036,2,False
5548A06D2AF44E609B4FF8E9237E91FC,3,1,False,0.0,1.6204166666666666,3,True
5548A06D2AF44E609B4FF8E9237E91FC,0,2,False,1.1,0.19999999999999996,3,True
5548A06D2AF44E609B4FF8E9237E91FC,4,2,False,1.1,0.8999999999999999,3,True
5548A06D2AF44E609B4FF8E9237E91FC,5,1,False,0.0,3.0,3,True
5548A06D2AF44E609B4FF8E9237E91FC,1,0,False,0.10000000000000009,1.6,0,True
5548A06D2AF44E609B4FF8E9237E91FC,2,0,False,0.10000000000000009,2.0000000000000004,0,True
5580E9D05D684FD5BD0CE1D5CE127E9A,1,1,False,0.0,1.635,3,False
5580E9D05D684FD5BD0CE1D5CE127E9A,5,0,True,0.30000000000000004,1.9000000000000001,3,False
5580E9D05D684FD5BD0CE1D5CE127E9A,3,2,False,1.5,3.1999999999999993,3,True
5580E9D05D684FD5BD0CE1D5CE127E9A,4,0,True,0.30000000000000004,2.9000000000000004,3,False
5580E9D05D684FD5BD0CE1D5CE127E9A,0,1,False,0.0,2.3816666666666664,3,False
5580E9D05D684FD5BD0CE1D5CE127E9A,2,2,False,1.5,1.933333333333334,3,True
56F484838EBB4A8D8094FEB25CE18FBC,4,1,False,0.0,1.74,3,False
56F484838EBB4A8D8094FEB25CE18FBC,2,0,False,2.5,1.1999999999999993,3,False
56F484838EBB4A8D8094FEB25CE18FBC,1,0,False,2.5,0.7,3,False
56F484838EBB4A8D8094FEB25CE18FBC,0,1,False,0.0,1.515,3,False
56F484838EBB4A8D8094FEB25CE18FBC,5,2,False,0.3999999999999999,0.0,3,False
56F484838EBB4A8D8094FEB25CE18FBC,3,2,False,0.3999999999999999,0.1999999999999993,3,False
577E89BDF2FC4EED92C84DF58663F97C,5,1,False,0.0,1.6666666666666667,3,True
577E89BDF2FC4EED92C84DF58663F97C,4,1,False,0.0,2.1666666666666665,3,True
577E89BDF2FC4EED92C84DF58663F97C,2,2,False,2.6,1.4,2,True
577E89BDF2FC4EED92C84DF58663F97C,1,2,False,2.6,1.7,2,True
577E89BDF2FC4EED92C84DF58663F97C,0,0,False,3.2,2.1,3,True
577E89BDF2FC4EED92C84DF58663F97C,3,0,False,3.2,0.5999999999999996,3,True
58B4856A8B8449E7842162BA07575F31,1,1,False,0.0,2.901666666666667,3,True
58B4856A8B8449E7842162BA07575F31,2,0,False,0.7,0.4666666666666668,3,True
58B4856A8B8449E7842162BA07575F31,3,0,False,0.7,0.4499999999999993,3,True
58B4856A8B8449E7842162BA07575F31,0,1,False,0.0,1.7016666666666669,3,True
58B4856A8B8449E7842162BA07575F31,5,2,False,2.0,2.5,3,True
58B4856A8B8449E7842162BA07575F31,4,2,False,2.0,1.9,3,True
5A1F20D06AE74E2F873BA6161A598FA7,0,1,False,0.0,1.6666666666666667,3,False
5A1F20D06AE74E2F873BA6161A598FA7,5,2,False,2.1,1.2,3,False
5A1F20D06AE74E2F873BA6161A598FA7,2,1,False,0.0,1.5474074074074073,3,False
5A1F20D06AE74E2F873BA6161A598FA7,1,2,False,2.1,1.8,3,False
5A1F20D06AE74E2F873BA6161A598FA7,3,0,False,0.5,1.8000000000000007,3,False
5A1F20D06AE74E2F873BA6161A598FA7,4,0,False,0.5,0.0,3,False
5A78ABB274144346AE5C16EFEF231F21,3,1,False,0.0,1.7016666666666664,3,True
5A78ABB274144346AE5C16EFEF231F21,0,2,False,2.3,1.0,3,True
5A78ABB274144346AE5C16EFEF231F21,5,2,False,2.3,3.8,3,True
5A78ABB274144346AE5C16EFEF231F21,4,1,False,0.0,1.5816666666666668,3,True
5A78ABB274144346AE5C16EFEF231F21,2,0,False,1.7000000000000002,0.5333333333333337,3,True
5A78ABB274144346AE5C16EFEF231F21,1,0,False,1.7000000000000002,0.29999999999999993,3,True
5A8687A24C8C475B88B208DBA3503EA2,3,1,False,0.0,3.0,3,True
5A8687A24C8C475B88B208DBA3503EA2,1,0,False,0.0,3.7,3,True
5A8687A24C8C475B88B208DBA3503EA2,0,0,False,0.0,1.2,3,True
5A8687A24C8C475B88B208DBA3503EA2,5,2,False,4.0,5.7,3,True
5A8687A24C8C475B88B208DBA3503EA2,2,2,False,4.0,0.13333333333333372,3,True
5A8687A24C8C475B88B208DBA3503EA2,4,1,False,0.0,2.1666666666666665,3,True
5C4237C0E9244D8B9BB2DFFC1A8A2D93,1,1,False,0.0,1.6666666666666667,3,True
5C4237C0E9244D8B9BB2DFFC1A8A2D93,5,2,False,4.0,4.1,3,True
5C4237C0E9244D8B9BB2DFFC1A8A2D93,0,2,False,4.0,2.5,3,True
5C4237C0E9244D8B9BB2DFFC1A8A2D93,2,1,False,0.0,2.1666666666666665,3,True
5C4237C0E9244D8B9BB2DFFC1A8A2D93,3,0,False,0.0,1.6999999999999993,3,True
5C4237C0E9244D8B9BB2DFFC1A8A2D93,4,0,False,0.0,1.2,3,True
5D0C8890E0204C78A41B79C23F5F445A,3,1,False,0.0,2.1666666666666665,3,False
5D0C8890E0204C78A41B79C23F5F445A,5,1,False,0.0,2.1666666666666665,3,False
5D0C8890E0204C78A41B79C23F5F445A,0,2,False,1.0,1.3,3,False
5D0C8890E0204C78A41B79C23F5F445A,2,2,False,1.0,3.9333333333333336,3,False
5D0C8890E0204C78A41B79C23F5F445A,4,0,False,3.0,0.3999999999999999,3,False
5D0C8890E0204C78A41B79C23F5F445A,1,0,False,3.0,2.6,3,False
5D5820374DC04680AAA6E5263110631B,0,1,True,0.0,1.5016666666666667,3,False
5D5820374DC04680AAA6E5263110631B,5,1,True,0.0,3.0,3,False
5D5820374DC04680AAA6E5263110631B,4,0,True,4.0,4.4,3,False
5D5820374DC04680AAA6E5263110631B,3,0,True,4.0,3.9499999999999993,3,False
5D5820374DC04680AAA6E5263110631B,2,2,True,3.0,2.066666666666667,2,False
5D5820374DC04680AAA6E5263110631B,1,2,True,3.0,2.4,2,False
5FDB3BC862C84D0E943E024F2405F0E7,3,1,False,0.0,1.68375,3,True
5FDB3BC862C84D0E943E024F2405F0E7,5,2,False,0.5,4.5,3,True
5FDB3BC862C84D0E943E024F2405F0E7,1,0,True,3.6,1.4,0,False
5FDB3BC862C84D0E943E024F2405F0E7,2,2,False,0.5,0.3999999999999999,3,True
5FDB3BC862C84D0E943E024F2405F0E7,4,0,True,3.6,4.5,0,False
5FDB3BC862C84D0E943E024F2405F0E7,0,1,False,0.0,1.9816666666666667,3,True
60AC34CB88474422A00F2AFD7B957A88,0,1,False,0.0,1.5,3,True
60AC34CB88474422A00F2AFD7B957A88,4,1,False,0.0,2.1666666666666665,3,True
60AC34CB88474422A00F2AFD7B957A88,5,0,False,0.8,1.2,3,True
60AC34CB88474422A00F2AFD7B957A88,3,0,False,0.8,0.29999999999999893,3,True
60AC34CB88474422A00F2AFD7B957A88,1,2,False,1.5,0.7,3,True
60AC34CB88474422A00F2AFD7B957A88,2,2,False,1.5,0.5333333333333332,3,True
61FFB453863242FDA4ED125D8E818F3C,5,1,False,0.0,1.6066666666666667,3,False
61FFB453863242FDA4ED125D8E818F3C,2,2,False,0.6,1.799999999999999,3,False
61FFB453863242FDA4ED125D8E818F3C,3,0,False,0.8,0.20000000000000107,3,False
61FFB453863242FDA4ED125D8E818F3C,0,0,False,0.8,1.4,3,False
61FFB453863242FDA4ED125D8E818F3C,1,2,False,0.6,2.2,3,False
61FFB453863242FDA4ED125D8E818F3C,4,1,False,0.0,2.04,3,False
6265E6719CC74F818FEADEF2DD050744,5,1,True,0.0,2.1666666666666665,3,True
6265E6719CC74F818FEADEF2DD050744,1,2,True,0.8999999999999999,1.6,3,False
6265E6719CC74F818FEADEF2DD050744,4,0,False,2.5,0.3999999999999999,3,True
6265E6719CC74F818FEADEF2DD050744,3,0,False,2.5,1.0,3,True
6265E6719CC74F818FEADEF2DD050744,0,1,True,0.0,3.0,3,True
6265E6719CC74F818FEADEF2DD050744,2,2,True,0.8999999999999999,0.5333333333333332,3,False
64408F7F8FEE4FD58F774742B0C614DF,4,1,False,0.0,2.1666666666666665,3,True
64408F7F8FEE4FD58F774742B0C614DF,1,2,False,3.0,1.7,3,False
64408F7F8FEE4FD58F774742B0C614DF,3,0,True,2.9,2.0,2,False
64408F7F8FEE4FD58F774742B0C614DF,5,1,False,0.0,2.1666666666666665,3,True
64408F7F8FEE4FD58F774742B0C614DF,0,2,False,3.0,1.4,3,False
64408F7F8FEE4FD58F774742B0C614DF,2,0,True,2.9,2.1999999999999993,2,False
645B3D6D74E0427D8F045703B6C85D9F,3,1,False,0.0,3.0,0,True
645B3D6D74E0427D8F045703B6C85D9F,0,1,False,0.0,1.875,0,True
645B3D6D74E0427D8F045703B6C85D9F,4,0,False,2.6,1.4,0,False
645B3D6D74E0427D8F045703B6C85D9F,1,2,False,0.9,1.6,3,True
645B3D6D74E0427D8F045703B6C85D9F,5,0,False,2.6,5.5,0,False
645B3D6D74E0427D8F045703B6C85D9F,2,2,False,0.9,0.0,3,True
64C5041807494478A37578E871AB2D33,2,1,True,0.0,1.5266666666666666,3,True
64C5041807494478A37578E871AB2D33,0,2,True,0.5000000000000001,1.2,2,True
64C5041807494478A37578E871AB2D33,3,2,True,0.5000000000000001,0.5999999999999996,2,True
64C5041807494478A37578E871AB2D33,5,0,True,2.1,0.2999999999999998,1,True
64C5041807494478A37578E871AB2D33,1,1,True,0.0,1.9266666666666667,3,True
64C5041807494478A37578E871AB2D33,4,0,True,2.1,0.8,1,True
67BF8445DB4F4A898EB3F79CD29E0AC6,1,1,False,0.0,3.0,3,True
67BF8445DB4F4A898EB3F79CD29E0AC6,3,1,False,0.0,3.0,3,True
67BF8445DB4F4A898EB3F79CD29E0AC6,4,0,False,0.0,5.2,0,True
67BF8445DB4F4A898EB3F79CD29E0AC6,2,0,False,0.0,0.6666666666666663,0,True
67BF8445DB4F4A898EB3F79CD29E0AC6,5,2,False,0.0,0.19999999999999996,3,True
67BF8445DB4F4A898EB3F79CD29E0AC6,0,2,False,0.0,1.4,3,True
697ED72FE3E7439FAD33466A71E576A9,4,1,True,0.0,2.04,3,True
697ED72FE3E7439FAD33466A71E576A9,0,1,True,0.0,1.6666666666666667,3,True
697ED72FE3E7439FAD33466A71E576A9,3,2,True,2.5,1.1500000000000004,3,False
697ED72FE3E7439FAD33466A71E576A9,2,0,True,3.3,3.8,2,True
697ED72FE3E7439FAD33466A71E576A9,5,2,True,2.5,2.1,3,False
697ED72FE3E7439FAD33466A71E576A9,1,0,True,3.3,2.0,2,True
6A2F5883EA93483B96CFC67AF03EB821,0,1,True,0.0,2.1666666666666665,3,False
6A2F5883EA93483B96CFC67AF03EB821,5,1,True,0.0,2.1666666666666665,3,False
6A2F5883EA93483B96CFC67AF03EB821,3,0,True,4.0,1.5999999999999996,2,False
6A2F5883EA93483B96CFC67AF03EB821,1,2,True,3.0,5.7,3,False
6A2F5883EA93483B96CFC67AF03EB821,2,0,True,4.0,0.733333333333333,2,False
6A2F5883EA93483B96CFC67AF03EB821,4,2,True,3.0,0.5,3,False
6C0D8E38376245E689026BC1C36808A6,0,1,False,0.0,2.1666666666666665,3,True
6C0D8E38376245E689026BC1C36808A6,4,2,False,0.0,1.0,3,True
6C0D8E38376245E689026BC1C36808A6,1,0,False,0.0,0.09999999999999987,3,True
6C0D8E38376245E689026BC1C36808A6,2,2,False,0.0,2.666666666666667,3,True
6C0D8E38376245E689026BC1C36808A6,3,1,False,0.0,1.6666666666666667,3,True
6C0D8E38376245E689026BC1C36808A6,5,0,False,0.0,2.7,3,True
6CB68DA1AE894B6C92D61002A8E24051,3,1,False,0.0,1.5704166666666668,3,True
6CB68DA1AE894B6C92D61002A8E24051,2,0,False,0.0,0.2666666666666675,3,True
6CB68DA1AE894B6C92D61002A8E24051,0,0,False,0.0,0.8,3,True
6CB68DA1AE894B6C92D61002A8E24051,1,2,False,0.0,2.1,3,False
6CB68DA1AE894B6C92D61002A8E24051,5,2,False,0.0,1.3000000000000003,3,False
6CB68DA1AE894B6C92D61002A8E24051,4,1,False,0.0,1.6666666666666667,3,True
6F2AD7583EB240299F8BF11D92B30A12,4,1,False,0.0,1.6666666666666667,3,False
6F2AD7583EB240299F8BF11D92B30A12,5,0,False,2.2,4.699999999999999,3,True
6F2AD7583EB240299F8BF11D92B30A12,0,2,False,0.9999999999999999,1.2000000000000002,3,True
6F2AD7583EB240299F8BF11D92B30A12,1,1,False,0.0,2.1666666666666665,3,False
6F2AD7583EB240299F8BF11D92B30A12,2,2,False,0.9999999999999999,1.666666666666667,3,True
6F2AD7583EB240299F8BF11D92B30A12,3,0,False,2.2,3.0999999999999996,3,True
7035AEDD53114236B8FB79078D767F5A,4,1,False,0.0,1.6666666666666667,3,True
7035AEDD53114236B8FB79078D767F5A,0,2,False,0.0,3.5,3,True
7035AEDD53114236B8FB79078D767F5A,3,0,False,3.0999999999999996,0.8499999999999996,3,False
7035AEDD53114236B8FB79078D767F5A,5,0,False,3.0999999999999996,0.5,3,False
7035AEDD53114236B8FB79078D767F5A,2,2,False,0.0,1.4000000000000004,3,True
7035AEDD53114236B8FB79078D767F5A,1,1,False,0.0,1.5,3,True
704A166028BA4C3EAAB0715FE2D230FD,4,1,False,0.0,2.1666666666666665,3,False
704A166028BA4C3EAAB0715FE2D230FD,5,0,False,0.0,1.7999999999999998,3,True
704A166028BA4C3EAAB0715FE2D230FD,0,2,False,0.0,1.8,3,False
704A166028BA4C3EAAB0715FE2D230FD,1,1,False,0.0,1.5066666666666666,3,False
